Time Freq L_nu packet_count Wavelength L_lambda
907200.0 316220000000000.0 5.45421e+27 2324.0 9487.065966732021 1.8179807036738804e+38
907200.0 316850000000000.0 5.44412e+27 2305.0 9468.202619536058 1.8218552045356668e+38
907200.0 317480000000000.0 5.67025e+27 2403.0 9449.414136323549 1.905082097185333e+38
907200.0 318120000000000.0 5.69141e+27 2397.0 9430.40362127499 1.9199086506916803e+38
907200.0 318750000000000.0 5.7299e+27 2507.0 9411.764705882353 1.9405559765625003e+38
907200.0 319390000000000.0 5.92132e+27 2532.0 9392.905225586273 2.0134456266505734e+38
907200.0 320030000000000.0 5.84173e+27 2510.0 9374.121176139737 1.994351061578523e+38
907200.0 320670000000000.0 6.40385e+27 2715.0 9355.412105903266 2.1950102852275494e+38
907200.0 321310000000000.0 6.36086e+27 2765.0 9336.777566835766 2.1889864163194865e+38
907200.0 321950000000000.0 6.66163e+27 2893.0 9318.217114458766 2.3016331902935838e+38
907200.0 322600000000000.0 6.67457e+27 2826.0 9299.442033477992 2.315425241910667e+38
907200.0 323240000000000.0 6.7086e+27 2958.0 9281.02957554758 2.3364733905312e+38
907200.0 323890000000000.0 6.6475e+27 2834.0 9262.40390255951 2.3245140221158334e+38
907200.0 324540000000000.0 6.72762e+27 2871.0 9243.852837862822 2.3619824256146396e+38
907200.0 325190000000000.0 6.66954e+27 2853.0 9225.375934069314 2.35098030486798e+38
907200.0 325840000000000.0 6.77579e+27 2884.0 9206.972747360667 2.3979906036247466e+38
907200.0 326490000000000.0 6.84466e+27 2897.0 9188.642837452908 2.4320382051322203e+38
907200.0 327140000000000.0 7.06369e+27 2983.0 9170.385767561289 2.5198673263824132e+38
907200.0 327800000000000.0 6.93836e+27 2982.0 9151.921903599756 2.4851549564746665e+38
907200.0 328450000000000.0 6.6325e+27 2842.0 9133.810321205663 2.3850337902708333e+38
907200.0 329110000000000.0 6.83459e+27 2939.0 9115.493300112425 2.467592088375797e+38
907200.0 329770000000000.0 6.59432e+27 2914.0 9097.24959820481 2.3904025968784266e+38
907200.0 330430000000000.0 6.4451e+27 2783.0 9079.07877614018 2.345672336929967e+38
907200.0 331090000000000.0 6.23997e+27 2750.0 9060.980398079073 2.28009727042119e+38
907200.0 331750000000000.0 6.04018e+27 2699.0 9042.954031650339 2.2159016931708335e+38
907200.0 332410000000000.0 6.3686e+27 2770.0 9024.999247916729 2.345691415418867e+38
907200.0 333080000000000.0 6.03777e+27 2661.0 9006.845202353788 2.2328133618577603e+38
907200.0 333740000000000.0 6.1406e+27 2733.0 8989.033379277282 2.2798489643218668e+38
907200.0 334410000000000.0 5.91176e+27 2574.0 8971.023593792052 2.2037080171855197e+38
907200.0 335080000000000.0 5.84995e+27 2541.0 8953.085830249493 2.1894141116989333e+38
907200.0 335750000000000.0 5.61363e+27 2498.0 8935.219657483247 2.10937877830625e+38
907200.0 336420000000000.0 5.33319e+27 2423.0 8917.424647761727 2.0120066618677197e+38
907200.0 337090000000000.0 5.33485e+27 2308.0 8899.700376753983 2.0206574495442835e+38
907200.0 337770000000000.0 4.98745e+27 2214.0 8881.783462119194 1.8967035097003498e+38
907200.0 338440000000000.0 4.78501e+27 2151.0 8864.20044911949 1.8269428739744534e+38
907200.0 339120000000000.0 4.67057e+27 2100.0 8846.426043878273 1.7904221326713604e+38
907200.0 339800000000000.0 4.67531e+27 2081.0 8828.722778104768 1.7994339361746664e+38
907200.0 340480000000000.0 4.70559e+27 2095.0 8811.09022556391 1.81834397581312e+38
907200.0 341160000000000.0 4.46131e+27 2015.0 8793.527963418923 1.7308417348891205e+38
