Time Freq L_nu packet_count Wavelength L_lambda
2635200.0 316220000000000.0 1.03902e+28 465.0 9487.065966732021 3.4632298916456e+38
2635200.0 316850000000000.0 9.73723e+27 436.0 9468.202619536058 3.258529046615583e+38
2635200.0 317480000000000.0 1.0898899999999998e+28 483.0 9449.414136323549 3.661796088181866e+38
2635200.0 318120000000000.0 1.09491e+28 491.0 9430.40362127499 3.6935086045968e+38
2635200.0 318750000000000.0 1.2392399999999998e+28 554.0 9411.764705882353 4.1969573437499995e+38
2635200.0 319390000000000.0 1.22421e+28 541.0 9392.905225586273 4.1627209314847e+38
2635200.0 320030000000000.0 1.3097199999999998e+28 586.0 9374.121176139737 4.4713491934249325e+38
2635200.0 320670000000000.0 1.33282e+28 603.0 9355.412105903266 4.5684293172965996e+38
2635200.0 321310000000000.0 1.3114799999999999e+28 581.0 9336.777566835766 4.5132449154275995e+38
2635200.0 321950000000000.0 1.3463799999999999e+28 600.0 9318.217114458766 4.651823794998333e+38
2635200.0 322600000000000.0 1.5084799999999998e+28 680.0 9299.442033477992 5.232955334826666e+38
2635200.0 323240000000000.0 1.4236999999999999e+28 647.0 9281.02957554758 4.958466991770667e+38
2635200.0 323890000000000.0 1.4401299999999998e+28 641.0 9262.40390255951 5.0358817279724326e+38
2635200.0 324540000000000.0 1.4189799999999999e+28 638.0 9243.852837862822 4.9818595912055994e+38
2635200.0 325190000000000.0 1.37886e+28 626.0 9225.375934069314 4.860414216228199e+38
2635200.0 325840000000000.0 1.35018e+28 620.0 9206.972747360667 4.7783637822336e+38
2635200.0 326490000000000.0 1.3925299999999998e+28 637.0 9188.642837452908 4.9479246036951e+38
2635200.0 327140000000000.0 1.4595899999999999e+28 672.0 9170.385767561289 5.206872259278799e+38
2635200.0 327800000000000.0 1.37905e+28 616.0 9151.921903599756 4.939427966733333e+38
2635200.0 328450000000000.0 1.4631699999999998e+28 672.0 9133.810321205663 5.2615301785308324e+38
2635200.0 329110000000000.0 1.3239999999999998e+28 600.0 9115.493300112425 4.7802310380133326e+38
2635200.0 329770000000000.0 1.3402e+28 612.0 9097.24959820481 4.858146951219333e+38
2635200.0 330430000000000.0 1.31045e+28 609.0 9079.07877614018 4.769338433740167e+38
2635200.0 331090000000000.0 1.2828599999999999e+28 607.0 9060.980398079073 4.687595588332199e+38
2635200.0 331750000000000.0 1.34829e+28 618.0 9042.954031650339 4.9463395029375004e+38
2635200.0 332410000000000.0 1.34656e+28 623.0 9024.999247916729 4.959668109704533e+38
2635200.0 333080000000000.0 1.3436099999999999e+28 621.0 9006.845202353788 4.9687721809968e+38
2635200.0 333740000000000.0 1.2182599999999998e+28 568.0 8989.033379277282 4.523090250585866e+38
2635200.0 334410000000000.0 1.10934e+28 533.0 8971.023593792052 4.1352515186418005e+38
2635200.0 335080000000000.0 1.13391e+28 522.0 8953.085830249493 4.2437944861007995e+38
2635200.0 335750000000000.0 1.1334499999999999e+28 525.0 8935.219657483247 4.2590540813541656e+38
2635200.0 336420000000000.0 9.79953e+27 463.0 8917.424647761727 3.6969842895476395e+38
2635200.0 337090000000000.0 1.04304e+28 488.0 8899.700376753983 3.9506763005007996e+38
2635200.0 337770000000000.0 1.05832e+28 490.0 8881.783462119194 4.0247406157175995e+38
2635200.0 338440000000000.0 1.1811499999999998e+28 563.0 8864.20044911949 4.509695017554666e+38
2635200.0 339120000000000.0 1.2431999999999998e+28 591.0 8846.426043878273 4.765698395135999e+38
2635200.0 339800000000000.0 1.27642e+28 606.0 8828.722778104768 4.912686997893333e+38
2635200.0 340480000000000.0 1.29752e+28 622.0 8811.09022556391 5.013904049220266e+38
2635200.0 341160000000000.0 1.36989e+28 655.0 8793.527963418923 5.3147232185328e+38
2635200.0 341840000000000.0 1.39684e+28 662.0 8776.03557219752 5.440905311650133e+38
2635200.0 342530000000000.0 1.5117999999999999e+28 722.0 8758.356932239512 5.912488586687333e+38
2635200.0 343210000000000.0 1.4555099999999998e+28 697.0 8741.004049998543 5.714968031619699e+38
2635200.0 343900000000000.0 1.55793e+28 750.0 8723.466123873219 6.14173448251e+38
2635200.0 344580000000000.0 1.68741e+28 805.0 8706.251088281386 6.6785087163707995e+38
2635200.0 345270000000000.0 1.7335799999999999e+28 832.0 8688.852202624033 6.888748394399398e+38
2635200.0 345960000000000.0 1.75735e+28 841.0 8671.522719389524 7.011142398792e+38
2635200.0 346660000000000.0 1.7193699999999998e+28 825.0 8654.012577164945 6.887403951465732e+38
2635200.0 347350000000000.0 1.7071799999999997e+28 822.0 8636.821649632935 6.865823992384999e+38
2635200.0 348040000000000.0 1.8522699999999998e+28 900.0 8619.698885185611 7.478962541347733e+38
2635200.0 348740000000000.0 1.7102499999999999e+28 823.0 8602.397201353444 6.933329989763332e+38
2635200.0 349440000000000.0 1.8179199999999999e+28 879.0 8585.164835164835 7.399438181990401e+38
2635200.0 350140000000000.0 1.7940599999999997e+28 868.0 8568.00137088022 7.331606768119199e+38
2635200.0 350840000000000.0 1.7717499999999998e+28 864.0 8550.906396077984 7.269413804893333e+38
2635200.0 351540000000000.0 1.7124999999999998e+28 836.0 8533.879501621437 7.054379545499998e+38
2635200.0 352240000000000.0 1.6790499999999998e+28 822.0 8516.920281626164 6.944160006709333e+38
2635200.0 352950000000000.0 1.7386099999999998e+28 855.0 8499.787505312368 7.219502830117498e+38
2635200.0 353650000000000.0 1.5905499999999998e+28 784.0 8482.963381874735 6.6309140117458325e+38
2635200.0 354360000000000.0 1.4813899999999998e+28 730.0 8465.966813410092 6.200654597044799e+38
2635200.0 355070000000000.0 1.5997699999999998e+28 782.0 8449.038217816205 6.723017688595766e+38
2635200.0 355780000000000.0 1.38502e+28 679.0 8432.17718814998 5.8438337407389324e+38
2635200.0 356490000000000.0 1.41441e+28 692.0 8415.383320710258 5.9916821573547005e+38
2635200.0 357200000000000.0 1.27749e+28 614.0 8398.6562150056 5.433243322719999e+38
2635200.0 357920000000000.0 1.3420799999999999e+28 665.0 8381.761287438534 5.7309825122303995e+38
2635200.0 358630000000000.0 1.36814e+28 676.0 8365.167442768312 5.8654659521988674e+38
2635200.0 359350000000000.0 1.1486899999999998e+28 576.0 8348.406845693613 4.9444374133841664e+38
2635200.0 360070000000000.0 1.18306e+28 587.0 8331.713277973728 5.112806934033132e+38
2635200.0 360790000000000.0 1.22269e+28 600.0 8315.086338313145 5.305228438427634e+38
2635200.0 361510000000000.0 1.17498e+28 584.0 8298.525628613317 5.118584177596599e+38
2635200.0 362230000000000.0 1.0539999999999998e+28 525.0 8282.030753940866 4.609864794553333e+38
2635200.0 362960000000000.0 9.5864e+27 480.0 8265.373594886489 4.209706559607466e+38
2635200.0 363680000000000.0 8.90379e+27 448.0 8249.010118785745 3.92547748223232e+38
