Time Freq L_nu packet_count Wavelength L_lambda
820800.0 316220000000000.0 4.79445e+27 2066.0 9487.065966732021 1.5980715052646003e+38
820800.0 316850000000000.0 5.08034e+27 2201.0 9468.202619536058 1.7001175341121667e+38
820800.0 317480000000000.0 5.00708e+27 2214.0 9449.414136323549 1.6822712344561066e+38
820800.0 318120000000000.0 5.08164e+27 2239.0 9430.40362127499 1.71421222433472e+38
820800.0 318750000000000.0 5.05482e+27 2294.0 9411.764705882353 1.7119253671874997e+38
820800.0 319390000000000.0 5.41976e+27 2375.0 9392.905225586273 1.842898554628987e+38
820800.0 320030000000000.0 5.6554e+27 2480.0 9374.121176139737 1.930738495899533e+38
820800.0 320670000000000.0 5.30725e+27 2402.0 9355.412105903266 1.8191351040817497e+38
820800.0 321310000000000.0 5.50072e+27 2447.0 9336.777566835766 1.8929832381119733e+38
820800.0 321950000000000.0 5.85355e+27 2600.0 9318.217114458766 2.0224366950795834e+38
820800.0 322600000000000.0 5.66189e+27 2535.0 9299.442033477992 1.9641239844546668e+38
820800.0 323240000000000.0 5.80272e+27 2617.0 9281.02957554758 2.02097320941824e+38
820800.0 323890000000000.0 5.81501e+27 2574.0 9262.40390255951 2.033406887362737e+38
820800.0 324540000000000.0 6.03824e+27 2742.0 9243.852837862822 2.1199498131052798e+38
820800.0 325190000000000.0 6.20517e+27 2750.0 9225.375934069314 2.18729214583879e+38
820800.0 325840000000000.0 5.83711e+27 2644.0 9206.972747360667 2.0657864149160534e+38
820800.0 326490000000000.0 5.89432e+27 2658.0 9188.642837452908 2.09436428299944e+38
820800.0 327140000000000.0 5.89033e+27 2654.0 9170.385767561289 2.1012884354508934e+38
820800.0 327800000000000.0 6.05902e+27 2750.0 9151.921903599756 2.1701963553893337e+38
820800.0 328450000000000.0 5.78748e+27 2612.0 9133.810321205663 2.081166281269e+38
820800.0 329110000000000.0 5.74757e+27 2560.0 9115.493300112425 2.0751293434406565e+38
820800.0 329770000000000.0 5.77483e+27 2598.0 9097.24959820481 2.0933422443150232e+38
820800.0 330430000000000.0 5.72177e+27 2586.0 9079.07877614018 2.082418830937577e+38
820800.0 331090000000000.0 5.67804e+27 2576.0 9060.980398079073 2.0747669468510795e+38
820800.0 331750000000000.0 5.25139e+27 2425.0 9042.954031650339 1.926526029439584e+38
820800.0 332410000000000.0 5.41428e+27 2469.0 9024.999247916729 1.9941949748255603e+38
820800.0 333080000000000.0 5.499e+27 2526.0 9006.845202353788 2.033572109712e+38
820800.0 333740000000000.0 5.40675e+27 2481.0 8989.033379277282 2.007389080521e+38
820800.0 334410000000000.0 5.35777e+27 2442.0 8971.023593792052 1.99719892269579e+38
820800.0 335080000000000.0 5.0845e+27 2299.0 8953.085830249493 1.9029352474693335e+38
