Time Freq L_nu packet_count Wavelength L_lambda
734400.0 316220000000000.0 4.25626e+27 205.0 9487.065966732021 1.4186836498446134e+38
734400.0 316850000000000.0 4.43563e+27 194.0 9468.202619536058 1.4843676481955833e+38
734400.0 317480000000000.0 3.83562e+27 185.0 9449.414136323549 1.28868585928416e+38
734400.0 318120000000000.0 5.1581e+27 236.0 9430.40362127499 1.7400048162288e+38
734400.0 318750000000000.0 4.72237e+27 215.0 9411.764705882353 1.5993339023437499e+38
734400.0 319390000000000.0 4.88543e+27 208.0 9392.905225586273 1.6612085933216767e+38
734400.0 320030000000000.0 4.55924e+27 214.0 9374.121176139737 1.5565123917043866e+38
734400.0 320670000000000.0 4.37007e+27 208.0 9355.412105903266 1.4979033858014099e+38
734400.0 321310000000000.0 4.98034e+27 231.0 9336.777566835766 1.713902932724913e+38
734400.0 321950000000000.0 5.46768e+27 244.0 9318.217114458766 1.889116291644e+38
734400.0 322600000000000.0 5.39621e+27 256.0 9299.442033477992 1.8719589193986666e+38
734400.0 323240000000000.0 4.99813e+27 239.0 9281.02957554758 1.7407503424582937e+38
734400.0 323890000000000.0 4.81324e+27 230.0 9262.40390255951 1.6831055091100132e+38
734400.0 324540000000000.0 4.94085e+27 225.0 9243.852837862822 1.7346700419462e+38
734400.0 325190000000000.0 5.76456e+27 275.0 9225.375934069314 2.0319792708687198e+38
734400.0 325840000000000.0 5.36986e+27 240.0 9206.972747360667 1.9004239834440532e+38
734400.0 326490000000000.0 4.92913e+27 238.0 9188.642837452908 1.7514138727217102e+38
734400.0 327140000000000.0 5.45405e+27 252.0 9170.385767561289 1.9456519738912666e+38
734400.0 327800000000000.0 5.54465e+27 266.0 9151.921903599756 1.985961297686667e+38
734400.0 328450000000000.0 5.61523e+27 259.0 9133.810321205663 2.0192255243335832e+38
734400.0 329110000000000.0 5.41076e+27 247.0 9115.493300112425 1.9535258981299867e+38
734400.0 329770000000000.0 4.37824e+27 224.0 9097.24959820481 1.5870865025896533e+38
734400.0 330430000000000.0 4.94985e+27 235.0 9079.07877614018 1.8014811588575502e+38
734400.0 331090000000000.0 4.84032e+27 228.0 9060.980398079073 1.76866241664064e+38
734400.0 331750000000000.0 5.22795e+27 237.0 9042.954031650339 1.91792682615625e+38
734400.0 332410000000000.0 5.01224e+27 238.0 9024.999247916729 1.846115055117147e+38
734400.0 333080000000000.0 5.0729e+27 234.0 9006.845202353788 1.875997082261867e+38
734400.0 333740000000000.0 4.56985e+27 216.0 8989.033379277282 1.6966693465795333e+38
734400.0 334410000000000.0 4.68326e+27 223.0 8971.023593792052 1.74576397021602e+38
734400.0 335080000000000.0 4.74989e+27 229.0 8953.085830249493 1.7777034325109866e+38
734400.0 335750000000000.0 4.92753e+27 217.0 8935.219657483247 1.85156969936875e+38
734400.0 336420000000000.0 4.77057e+27 214.0 8917.424647761727 1.79975185975116e+38
734400.0 337090000000000.0 4.75958e+27 224.0 8899.700376753983 1.802764985651327e+38
734400.0 337770000000000.0 4.1157e+27 194.0 8881.783462119194 1.5651811316151e+38
734400.0 338440000000000.0 3.54773e+27 164.0 8864.20044911949 1.3545426325724265e+38
734400.0 339120000000000.0 3.41788e+27 168.0 8846.426043878273 1.3102143847142402e+38
734400.0 339800000000000.0 3.01754e+27 157.0 8828.722778104768 1.1613911975386668e+38
734400.0 340480000000000.0 3.45651e+27 163.0 8811.09022556391 1.3356718574796799e+38
734400.0 341160000000000.0 2.84261e+27 149.0 8793.527963418923 1.1028393059467202e+38
734400.0 341840000000000.0 3.23883e+27 166.0 8776.03557219752 1.2615737915961599e+38
734400.0 342530000000000.0 3.653e+27 187.0 8758.356932239512 1.4286493456256667e+38
734400.0 343210000000000.0 3.47707e+27 175.0 8741.004049998543 1.3652495615766235e+38
734400.0 343900000000000.0 3.49485e+27 179.0 8723.466123873219 1.3777538628950002e+38
734400.0 344580000000000.0 3.62109e+27 171.0 8706.251088281386 1.4331716137609199e+38
734400.0 345270000000000.0 3.86005e+27 180.0 8688.852202624033 1.53387286654215e+38
734400.0 345960000000000.0 3.64383e+27 172.0 8671.522719389524 1.4537463229857601e+38
734400.0 346660000000000.0 3.55749e+27 181.0 8654.012577164945 1.4250493310514799e+38
734400.0 347350000000000.0 3.7868e+27 186.0 8636.821649632935 1.5229502626766667e+38
734400.0 348040000000000.0 3.80679e+27 182.0 8619.698885185611 1.5370782776148799e+38
734400.0 348740000000000.0 3.67227e+27 179.0 8602.397201353444 1.4887332098528399e+38
734400.0 349440000000000.0 3.37934e+27 155.0 8585.164835164835 1.37548502827008e+38
734400.0 350140000000000.0 4.08604e+27 210.0 8568.00137088022 1.6698013733546132e+38
734400.0 350840000000000.0 3.37487e+27 190.0 8550.906396077984 1.3846945995609067e+38
734400.0 351540000000000.0 4.08884e+27 204.0 8533.879501621437 1.6843345553764802e+38
734400.0 352240000000000.0 4.25436e+27 210.0 8516.920281626164 1.75950427718912e+38
734400.0 352950000000000.0 4.59743e+27 222.0 8499.787505312368 1.90906292361525e+38
734400.0 353650000000000.0 3.82693e+27 207.0 8482.963381874735 1.5954257180830835e+38
734400.0 354360000000000.0 3.32636e+27 186.0 8465.966813410092 1.39231461164352e+38
734400.0 355070000000000.0 4.20147e+27 215.0 8449.038217816205 1.76566363465401e+38
734400.0 355780000000000.0 4.38148e+27 233.0 8432.17718814998 1.848683821054773e+38
734400.0 356490000000000.0 4.27848e+27 202.0 8415.383320710258 1.81243714881816e+38
734400.0 357200000000000.0 4.67615e+27 221.0 8398.6562150056 1.9887952753866667e+38
734400.0 357920000000000.0 3.97837e+27 206.0 8381.761287438534 1.6988531903598931e+38
734400.0 358630000000000.0 4.61059e+27 221.0 8365.167442768312 1.9766441054679035e+38
734400.0 359350000000000.0 4.53217e+27 237.0 8348.406845693613 1.9508336376060834e+38
734400.0 360070000000000.0 4.12825e+27 224.0 8331.713277973728 1.784097613428083e+38
734400.0 360790000000000.0 4.81643e+27 241.0 8315.086338313145 2.089839731059877e+38
734400.0 361510000000000.0 4.19249e+27 212.0 8298.525628613317 1.8263811280814968e+38
734400.0 362230000000000.0 4.49392e+27 228.0 8282.030753940866 1.965499392555893e+38
734400.0 362960000000000.0 4.63497e+27 218.0 8265.373594886489 2.03536923272384e+38
734400.0 363680000000000.0 4.66751e+27 242.0 8249.010118785745 2.0577984659447467e+38
