Time Freq L_nu packet_count Wavelength L_lambda
820800.0 316220000000000.0 5.31118e+27 240.0 9487.065966732021 1.7703063786943735e+38
820800.0 316850000000000.0 5.2785e+27 247.0 9468.202619536058 1.7664310663875002e+38
820800.0 317480000000000.0 5.3554e+27 233.0 9449.414136323549 1.7992992660405334e+38
820800.0 318120000000000.0 5.28561e+27 220.0 9430.40362127499 1.78301833169328e+38
820800.0 318750000000000.0 5.33884e+27 222.0 9411.764705882353 1.8081149531249998e+38
820800.0 319390000000000.0 5.17621e+27 235.0 9392.905225586273 1.7600834589458032e+38
820800.0 320030000000000.0 5.59782e+27 229.0 9374.121176139737 1.9110808372734597e+38
820800.0 320670000000000.0 5.15039e+27 236.0 9355.412105903266 1.76536911747357e+38
820800.0 321310000000000.0 6.4601e+27 293.0 9336.777566835766 2.2231382467253667e+38
820800.0 321950000000000.0 6.48783e+27 286.0 9318.217114458766 2.24158424604525e+38
820800.0 322600000000000.0 5.39707e+27 257.0 9299.442033477992 1.8722572555773333e+38
820800.0 323240000000000.0 6.06108e+27 272.0 9281.02957554758 2.1109549142713603e+38
820800.0 323890000000000.0 5.59352e+27 255.0 9262.40390255951 1.955955723653307e+38
820800.0 324540000000000.0 5.94303e+27 249.0 9243.852837862822 2.08652278441716e+38
820800.0 325190000000000.0 5.6493e+27 246.0 9225.375934069314 1.9913506832990995e+38
820800.0 325840000000000.0 6.6191e+27 295.0 9206.972747360667 2.342537121789867e+38
820800.0 326490000000000.0 5.83804e+27 265.0 9188.642837452908 2.07436692590868e+38
820800.0 327140000000000.0 5.03457e+27 242.0 9170.385767561289 1.79600866478924e+38
820800.0 327800000000000.0 6.2715e+27 272.0 9151.921903599756 2.2463016202e+38
820800.0 328450000000000.0 6.56133e+27 288.0 9133.810321205663 2.3594412000177496e+38
820800.0 329110000000000.0 5.56017e+27 269.0 9115.493300112425 2.0074695778421897e+38
820800.0 329770000000000.0 6.08611e+27 264.0 9097.24959820481 2.2061794315240632e+38
820800.0 330430000000000.0 5.6592e+27 241.0 9079.07877614018 2.0596466911536e+38
820800.0 331090000000000.0 5.45694e+27 253.0 9060.980398079073 1.9939765734213797e+38
820800.0 331750000000000.0 6.44906e+27 283.0 9042.954031650339 2.3659034951541668e+38
820800.0 332410000000000.0 5.69318e+27 251.0 9024.999247916729 2.096919802222527e+38
820800.0 333080000000000.0 5.79209e+27 244.0 9006.845202353788 2.1419590254485867e+38
820800.0 333740000000000.0 5.58225e+27 270.0 8989.033379277282 2.072547777267e+38
820800.0 334410000000000.0 5.38965e+27 246.0 8971.023593792052 2.0090827291405504e+38
820800.0 335080000000000.0 5.45446e+27 264.0 8953.085830249493 2.0413972248818132e+38
820800.0 335750000000000.0 4.24975e+27 217.0 8935.219657483247 1.5968869453645834e+38
820800.0 336420000000000.0 4.43137e+27 204.0 8917.424647761727 1.6717847969415598e+38
820800.0 337090000000000.0 5.18351e+27 236.0 8899.700376753983 1.9633350696434365e+38
820800.0 337770000000000.0 4.50334e+27 196.0 8881.783462119194 1.71259877961162e+38
820800.0 338440000000000.0 3.94833e+27 182.0 8864.20044911949 1.50749389397296e+38
820800.0 339120000000000.0 3.47164e+27 160.0 8846.426043878273 1.3308228102067199e+38
820800.0 339800000000000.0 3.7065e+27 168.0 8828.722778104768 1.4265582142000001e+38
820800.0 340480000000000.0 4.21156e+27 186.0 8811.09022556391 1.6274398650914134e+38
820800.0 341160000000000.0 4.2354e+27 186.0 8793.527963418923 1.6431960755808e+38
820800.0 341840000000000.0 4.56926e+27 205.0 8776.03557219752 1.7797966126621866e+38
820800.0 342530000000000.0 4.19124e+27 190.0 8758.356932239512 1.63914927001372e+38
820800.0 343210000000000.0 3.54283e+27 172.0 8741.004049998543 1.3910698099953437e+38
820800.0 343900000000000.0 3.64115e+27 182.0 8723.466123873219 1.4354288389716666e+38
820800.0 344580000000000.0 4.10653e+27 192.0 8706.251088281386 1.62530128415964e+38
820800.0 345270000000000.0 3.56102e+27 178.0 8688.852202624033 1.41504694374786e+38
820800.0 345960000000000.0 4.14545e+27 202.0 8671.522719389524 1.6538731759224e+38
820800.0 346660000000000.0 4.11795e+27 185.0 8654.012577164945 1.6495568203434002e+38
820800.0 347350000000000.0 4.38814e+27 211.0 8636.821649632935 1.7647932200438336e+38
820800.0 348040000000000.0 4.33146e+27 188.0 8619.698885185611 1.7489257553891198e+38
820800.0 348740000000000.0 4.30083e+27 216.0 8602.397201353444 1.7435505697923603e+38
820800.0 349440000000000.0 4.18031e+27 204.0 8585.164835164835 1.7015020147507203e+38
820800.0 350140000000000.0 4.74803e+27 228.0 8568.00137088022 1.9403302500046265e+38
820800.0 350840000000000.0 4.65115e+27 222.0 8550.906396077984 1.9083467768381333e+38
820800.0 351540000000000.0 4.36453e+27 220.0 8533.879501621437 1.79790079753116e+38
820800.0 352240000000000.0 4.67179e+27 219.0 8516.920281626164 1.932143609645013e+38
820800.0 352950000000000.0 4.33609e+27 210.0 8499.787505312368 1.80054261891075e+38
820800.0 353650000000000.0 4.98792e+27 259.0 8482.963381874735 2.079435957214e+38
820800.0 354360000000000.0 4.24678e+27 204.0 8465.966813410092 1.7775748404969597e+38
820800.0 355070000000000.0 4.53234e+27 229.0 8449.038217816205 1.90471142668822e+38
820800.0 355780000000000.0 4.28771e+27 203.0 8432.17718814998 1.8091193173025465e+38
820800.0 356490000000000.0 5.50736e+27 262.0 8415.383320710258 2.33301169011312e+38
820800.0 357200000000000.0 5.09163e+27 235.0 8398.6562150056 2.165501467664e+38
820800.0 357920000000000.0 5.73319e+27 270.0 8381.761287438534 2.448200675764053e+38
820800.0 358630000000000.0 5.56397e+27 270.0 8365.167442768312 2.385375516690977e+38
820800.0 359350000000000.0 5.20282e+27 254.0 8348.406845693613 2.2395091681048334e+38
820800.0 360070000000000.0 5.3748e+27 282.0 8331.713277973728 2.3228166541884e+38
820800.0 360790000000000.0 5.72531e+27 278.0 8315.086338313145 2.484201018313237e+38
820800.0 361510000000000.0 4.88319e+27 252.0 8298.525628613317 2.1272718744317298e+38
820800.0 362230000000000.0 4.83493e+27 254.0 8282.030753940866 2.1146464507713236e+38
820800.0 362960000000000.0 4.95405e+27 237.0 8265.373594886489 2.1754878558816e+38
820800.0 363680000000000.0 6.28225e+27 310.0 8249.010118785745 2.7697004211413334e+38
820800.0 364410000000000.0 5.39728e+27 280.0 8232.485387338438 2.38909966099056e+38
820800.0 365140000000000.0 5.50168e+27 281.0 8216.026729473626 2.4450789917630935e+38
820800.0 365870000000000.0 5.62171e+27 291.0 8199.633749692513 2.508423059477663e+38
820800.0 366600000000000.0 5.33017e+27 271.0 8183.306055646482 2.387837273484e+38
820800.0 367340000000000.0 6.4264e+27 316.0 8166.820928839767 2.8905663495861333e+38
820800.0 368070000000000.0 5.41476e+27 266.0 8150.623522699487 2.44522484402508e+38
820800.0 368810000000000.0 6.33892e+27 304.0 8134.2696781540635 2.874083571975373e+38
820800.0 369540000000000.0 6.72977e+27 318.0 8118.201006656925 3.06338707770444e+38
820800.0 370280000000000.0 5.91396e+27 290.0 8101.976882359296 2.70282320055488e+38
820800.0 371020000000000.0 5.05066e+27 261.0 8085.817476146838 2.3175094895822137e+38
820800.0 371770000000000.0 5.90075e+27 271.0 8069.5053393227 2.7185332126989165e+38
820800.0 372510000000000.0 5.64477e+27 273.0 8053.475074494644 2.61096390471159e+38
820800.0 373250000000000.0 5.9837e+27 314.0 8037.508372404554 2.7787417711041668e+38
820800.0 374000000000000.0 5.93178e+27 302.0 8021.39037433155 2.7657121976e+38
820800.0 374750000000000.0 5.19917e+27 270.0 8005.33689126084 2.4338625394104167e+38
820800.0 375500000000000.0 5.36882e+27 279.0 7989.347536617843 2.523349874016667e+38
820800.0 376250000000000.0 5.44583e+27 278.0 7973.421926910299 2.5697793949479167e+38
820800.0 377000000000000.0 5.21085e+27 274.0 7957.559681697613 2.4687096654999996e+38
820800.0 377760000000000.0 6.21053e+27 332.0 7941.550190597204 2.9541962922777603e+38
820800.0 378510000000000.0 5.29643e+27 289.0 7925.81437742728 2.52939524424081e+38
820800.0 379270000000000.0 5.58031e+27 288.0 7909.932238247159 2.675679272530663e+38
820800.0 380030000000000.0 5.30177e+27 298.0 7894.113622608741 2.552321577091977e+38
820800.0 380790000000000.0 5.92524e+27 312.0 7878.358150161506 2.86388622679428e+38
820800.0 381550000000000.0 5.64797e+27 310.0 7862.665443585375 2.7407791530264163e+38
820800.0 382310000000000.0 6.55218e+27 330.0 7847.035128560592 3.19224254098566e+38
820800.0 383080000000000.0 6.80149e+27 357.0 7831.262399498799 3.3270686848224537e+38
820800.0 383840000000000.0 7.26242e+27 358.0 7815.756565235515 3.566650610894506e+38
820800.0 384610000000000.0 6.89042e+27 368.0 7800.109201528821 3.3975478646896066e+38
820800.0 385380000000000.0 6.78985e+27 349.0 7784.524365561264 3.3613773560478e+38
820800.0 386150000000000.0 6.68601e+27 361.0 7769.001683283698 3.3232104545107498e+38
820800.0 386920000000000.0 7.49703e+27 374.0 7753.540783624522 3.7411950598446396e+38
820800.0 387700000000000.0 7.08517e+27 357.0 7737.941707505804 3.5499368085643336e+38
820800.0 388470000000000.0 6.78353e+27 351.0 7722.6040620897365 3.4123177595445905e+38
820800.0 389250000000000.0 6.95617e+27 363.0 7707.129094412331 3.5132267013187505e+38
820800.0 390030000000000.0 5.92504e+27 324.0 7691.716021844473 3.00445745089512e+38
820800.0 390810000000000.0 7.30385e+27 374.0 7676.3644737852155 3.71844983161995e+38
820800.0 391590000000000.0 5.87654e+27 334.0 7661.074082586379 3.00374891796258e+38
820800.0 392370000000000.0 6.61542e+27 345.0 7645.844483523205 3.3949060185486604e+38
820800.0 393160000000000.0 6.47631e+27 325.0 7630.481229016176 3.3369140990971205e+38
820800.0 393940000000000.0 6.01105e+27 325.0 7615.372899426308 3.1094905899859332e+38
