Time Freq L_nu packet_count Wavelength L_lambda
2548800.0 316220000000000.0 9.92435e+27 4382.0 9487.065966732021 3.3079541852084666e+38
2548800.0 316850000000000.0 1.0075e+28 4475.0 9468.202619536058 3.3715625639583332e+38
2548800.0 317480000000000.0 1.0629099999999998e+28 4716.0 9449.414136323549 3.571149088522132e+38
2548800.0 318120000000000.0 1.14984e+28 5035.0 9430.40362127499 3.8788064168831995e+38
2548800.0 318750000000000.0 1.16378e+28 5190.0 9411.764705882353 3.9413955468749994e+38
2548800.0 319390000000000.0 1.2038599999999998e+28 5361.0 9392.905225586273 4.093524167076867e+38
2548800.0 320030000000000.0 1.2437099999999998e+28 5503.0 9374.121176139737 4.2459928117112995e+38
2548800.0 320670000000000.0 1.2960699999999999e+28 5727.0 9355.412105903266 4.442463487394099e+38
2548800.0 321310000000000.0 1.33344e+28 5912.0 9336.777566835766 4.5888166804128004e+38
2548800.0 321950000000000.0 1.36876e+28 6088.0 9318.217114458766 4.729148039663333e+38
2548800.0 322600000000000.0 1.41197e+28 6277.0 9299.442033477992 4.8981596999066665e+38
2548800.0 323240000000000.0 1.4166499999999998e+28 6314.0 9281.02957554758 4.933913228834666e+38
2548800.0 323890000000000.0 1.4488599999999998e+28 6458.0 9262.40390255951 5.066409005013533e+38
2548800.0 324540000000000.0 1.45214e+28 6500.0 9243.852837862822 5.098280163760799e+38
2548800.0 325190000000000.0 1.4218299999999998e+28 6351.0 9225.375934069314 5.011881369435432e+38
2548800.0 325840000000000.0 1.43728e+28 6424.0 9206.972747360667 5.086615634158933e+38
2548800.0 326490000000000.0 1.4210899999999998e+28 6387.0 9188.642837452908 5.049403729230299e+38
2548800.0 327140000000000.0 1.3998199999999998e+28 6283.0 9170.385767561289 4.993651591189066e+38
2548800.0 327800000000000.0 1.3774299999999998e+28 6213.0 9151.921903599756 4.933625513373333e+38
2548800.0 328450000000000.0 1.3501899999999998e+28 6075.0 9133.810321205663 4.855256348715832e+38
2548800.0 329110000000000.0 1.3329399999999998e+28 6044.0 9115.493300112425 4.812508428859132e+38
2548800.0 329770000000000.0 1.3088699999999998e+28 5935.0 9097.24959820481 4.7445775257740996e+38
2548800.0 330430000000000.0 1.2547199999999999e+28 5705.0 9079.07877614018 4.5665109844576e+38
2548800.0 331090000000000.0 1.2455299999999999e+28 5680.0 9060.980398079073 4.551191036539766e+38
2548800.0 331750000000000.0 1.2676399999999998e+28 5794.0 9042.954031650339 4.650466744916666e+38
2548800.0 332410000000000.0 1.2074599999999999e+28 5550.0 9024.999247916729 4.447333097480866e+38
2548800.0 333080000000000.0 1.1778999999999998e+28 5405.0 9006.845202353788 4.355963971685332e+38
2548800.0 333740000000000.0 1.1263799999999999e+28 5201.0 8989.033379277282 4.1819631248295995e+38
2548800.0 334410000000000.0 1.1390499999999999e+28 5233.0 8971.023593792052 4.246000542943499e+38
2548800.0 335080000000000.0 1.10735e+28 5122.0 8953.085830249493 4.144390493234666e+38
2548800.0 335750000000000.0 1.0722699999999998e+28 4960.0 8935.219657483247 4.029163985895832e+38
2548800.0 336420000000000.0 1.03487e+28 4796.0 8917.424647761727 3.904164925995599e+38
2548800.0 337090000000000.0 1.0268499999999998e+28 4781.0 8899.700376753983 3.8893541562828325e+38
2548800.0 337770000000000.0 1.0662e+28 4953.0 8881.783462119194 4.054707880865999e+38
2548800.0 338440000000000.0 1.07452e+28 5022.0 8864.20044911949 4.102575871195734e+38
2548800.0 339120000000000.0 1.1237e+28 5252.0 8846.426043878273 4.307605603776e+38
2548800.0 339800000000000.0 1.2298599999999999e+28 5810.0 8828.722778104768 4.733486807813333e+38
2548800.0 340480000000000.0 1.29115e+28 6055.0 8811.09022556391 4.9892889613653325e+38
2548800.0 341160000000000.0 1.2961999999999998e+28 6112.0 8793.527963418923 5.0288302242239996e+38
2548800.0 341840000000000.0 1.34336e+28 6355.0 8776.03557219752 5.232592537053867e+38
2548800.0 342530000000000.0 1.4041499999999998e+28 6649.0 8758.356932239512 5.491480916124499e+38
2548800.0 343210000000000.0 1.46048e+28 6901.0 8741.004049998543 5.734482422532267e+38
2548800.0 343900000000000.0 1.5172799999999998e+28 7246.0 8723.466123873219 5.9814824129599994e+38
2548800.0 344580000000000.0 1.5629499999999998e+28 7405.0 8706.251088281386 6.1859152181459996e+38
2548800.0 345270000000000.0 1.6325299999999999e+28 7748.0 8688.852202624033 6.4872047533479e+38
2548800.0 345960000000000.0 1.6451199999999999e+28 7831.0 8671.522719389524 6.5633883876864e+38
2548800.0 346660000000000.0 1.7186e+28 8191.0 8654.012577164945 6.884319507138667e+38
2548800.0 347350000000000.0 1.68698e+28 8062.0 8636.821649632935 6.784584963901667e+38
2548800.0 348040000000000.0 1.6892799999999998e+28 8087.0 8619.698885185611 6.820853245934931e+38
2548800.0 348740000000000.0 1.6876999999999998e+28 8059.0 8602.397201353444 6.841912599750666e+38
2548800.0 349440000000000.0 1.7333799999999998e+28 8285.0 8585.164835164835 7.0553369542656e+38
2548800.0 350140000000000.0 1.70491e+28 8229.0 8568.00137088022 6.967286319874532e+38
2548800.0 350840000000000.0 1.6975699999999998e+28 8163.0 8550.906396077984 6.965056465513066e+38
2548800.0 351540000000000.0 1.7217799999999998e+28 8317.0 8533.879501621437 7.092607073781599e+38
2548800.0 352240000000000.0 1.6786499999999998e+28 8101.0 8516.920281626164 6.942505699807998e+38
2548800.0 352950000000000.0 1.6485399999999999e+28 7931.0 8499.787505312368 6.845491050644998e+38
2548800.0 353650000000000.0 1.61995e+28 7847.0 8482.963381874735 6.753480967795832e+38
2548800.0 354360000000000.0 1.6015299999999998e+28 7758.0 8465.966813410092 6.703524633489599e+38
2548800.0 355070000000000.0 1.4962e+28 7248.0 8449.038217816205 6.2877657823793335e+38
2548800.0 355780000000000.0 1.4161799999999999e+28 6916.0 8432.17718814998 5.975307552930399e+38
2548800.0 356490000000000.0 1.4064999999999998e+28 6836.0 8415.383320710258 5.9581740473549995e+38
2548800.0 357200000000000.0 1.3428699999999998e+28 6529.0 8398.6562150056 5.711308472693332e+38
2548800.0 357920000000000.0 1.27343e+28 6190.0 8381.761287438534 5.437831619985066e+38
2548800.0 358630000000000.0 1.25459e+28 6129.0 8365.167442768312 5.378656372132368e+38
2548800.0 359350000000000.0 1.19901e+28 5897.0 8348.406845693613 5.1610355300575e+38
2548800.0 360070000000000.0 1.16318e+28 5781.0 8331.713277973728 5.026891932386066e+38
2548800.0 360790000000000.0 1.2280999999999998e+28 6045.0 8315.086338313145 5.328702324573667e+38
2548800.0 361510000000000.0 1.1144399999999998e+28 5507.0 8298.525628613317 4.8548528067547986e+38
2548800.0 362230000000000.0 1.0313499999999998e+28 5142.0 8282.030753940866 4.510800812013833e+38
2548800.0 362960000000000.0 1.0090399999999999e+28 5032.0 8265.373594886489 4.431029695095466e+38
2548800.0 363680000000000.0 9.37481e+27 4689.0 8249.010118785745 4.133139433343147e+38
