Time Freq L_nu packet_count Wavelength L_lambda
1771200.0 316220000000000.0 9.87687e+27 3962.0 9487.065966732021 3.29212829588436e+38
1771200.0 316850000000000.0 1.01248e+28 4016.0 9468.202619536058 3.388227955093333e+38
1771200.0 317480000000000.0 1.04457e+28 4199.0 9449.414136323549 3.5095306313776e+38
1771200.0 318120000000000.0 1.11349e+28 4458.0 9430.40362127499 3.7561853450352e+38
1771200.0 318750000000000.0 1.1104199999999998e+28 4429.0 9411.764705882353 3.760680234374999e+38
1771200.0 319390000000000.0 1.18188e+28 4687.0 9392.905225586273 4.0187848608516e+38
1771200.0 320030000000000.0 1.14636e+28 4590.0 9374.121176139737 3.9136425047908e+38
1771200.0 320670000000000.0 1.2299699999999998e+28 4945.0 9355.412105903266 4.215896375651099e+38
1771200.0 321310000000000.0 1.25826e+28 5043.0 9336.777566835766 4.3300969494661996e+38
1771200.0 321950000000000.0 1.25912e+28 5122.0 9318.217114458766 4.3503352521266675e+38
1771200.0 322600000000000.0 1.2402899999999998e+28 5033.0 9299.442033477992 4.3025974306799995e+38
1771200.0 323240000000000.0 1.29172e+28 5224.0 9281.02957554758 4.498806618395733e+38
1771200.0 323890000000000.0 1.31126e+28 5271.0 9262.40390255951 4.5852459671148664e+38
1771200.0 324540000000000.0 1.3246299999999999e+28 5387.0 9243.852837862822 4.650608655723599e+38
1771200.0 325190000000000.0 1.3516099999999999e+28 5422.0 9225.375934069314 4.764359295937366e+38
1771200.0 325840000000000.0 1.3103799999999999e+28 5253.0 9206.972747360667 4.6375093194709335e+38
1771200.0 326490000000000.0 1.32029e+28 5378.0 9188.642837452908 4.6912421096943005e+38
1771200.0 327140000000000.0 1.25485e+28 5135.0 9170.385767561289 4.476492477035333e+38
1771200.0 327800000000000.0 1.24723e+28 5138.0 9151.921903599756 4.467280187773334e+38
1771200.0 328450000000000.0 1.2089299999999999e+28 4927.0 9133.810321205663 4.347288202144166e+38
1771200.0 329110000000000.0 1.1845199999999998e+28 4850.0 9115.493300112425 4.2766459736764e+38
1771200.0 329770000000000.0 1.1330199999999998e+28 4618.0 9097.24959820481 4.107131516691933e+38
1771200.0 330430000000000.0 1.11264e+28 4553.0 9079.07877614018 4.0494156319711995e+38
1771200.0 331090000000000.0 1.06726e+28 4385.0 9060.980398079073 3.899788961853533e+38
1771200.0 331750000000000.0 1.05732e+28 4370.0 9042.954031650339 3.878886354749999e+38
1771200.0 332410000000000.0 1.06041e+28 4337.0 9024.999247916729 3.9057165371107e+38
1771200.0 333080000000000.0 1.04226e+28 4336.0 9006.845202353788 3.8543569141088004e+38
1771200.0 333740000000000.0 1.01128e+28 4249.0 8989.033379277282 3.754626031070933e+38
1771200.0 334410000000000.0 1.01634e+28 4198.0 8971.023593792052 3.788578369531799e+38
1771200.0 335080000000000.0 9.57688e+27 4016.0 8953.085830249493 3.5842624668667735e+38
1771200.0 335750000000000.0 9.37682e+27 3931.0 8935.219657483247 3.523435836704167e+38
1771200.0 336420000000000.0 9.08953e+27 3836.0 8917.424647761727 3.4291287040676395e+38
1771200.0 337090000000000.0 8.94813e+27 3738.0 8899.700376753983 3.3892434733855095e+38
1771200.0 337770000000000.0 8.59569e+27 3604.0 8881.783462119194 3.2689000173026703e+38
1771200.0 338440000000000.0 8.03845e+27 3422.0 8864.20044911949 3.0691239820397333e+38
1771200.0 339120000000000.0 7.99975e+27 3387.0 8846.426043878273 3.066634148688e+38
1771200.0 339800000000000.0 7.97088e+27 3339.0 8828.722778104768 3.067833357184e+38
1771200.0 340480000000000.0 8.03224e+27 3377.0 8811.09022556391 3.103835059213653e+38
1771200.0 341160000000000.0 8.34729e+27 3545.0 8793.527963418923 3.2384743282180804e+38
1771200.0 341840000000000.0 8.51656e+27 3627.0 8776.03557219752 3.3173302984584537e+38
1771200.0 342530000000000.0 8.61319e+27 3697.0 8758.356932239512 3.368526760812903e+38
1771200.0 343210000000000.0 8.73364e+27 3768.0 8741.004049998543 3.429208552306414e+38
1771200.0 343900000000000.0 9.32054e+27 4060.0 8723.466123873219 3.674380871644667e+38
1771200.0 344580000000000.0 9.40116e+27 4051.0 8706.251088281386 3.72083423732208e+38
1771200.0 345270000000000.0 9.67507e+27 4154.0 8688.852202624033 3.84459459201201e+38
1771200.0 345960000000000.0 1.04479e+28 4485.0 8671.522719389524 4.1683053841488e+38
1771200.0 346660000000000.0 1.0392999999999999e+28 4527.0 8654.012577164945 4.163198687169333e+38
1771200.0 347350000000000.0 1.07523e+28 4664.0 8636.821649632935 4.3242891384225e+38
1771200.0 348040000000000.0 1.1097e+28 4778.0 8619.698885185611 4.480666820784e+38
