Time Freq L_nu packet_count Wavelength L_lambda
648000.0 316220000000000.0 3.50996e+27 1690.0 9487.065966732021 1.1699292016015467e+38
648000.0 316850000000000.0 3.66133e+27 1749.0 9468.202619536058 1.2252509342230834e+38
648000.0 317480000000000.0 3.48635e+27 1659.0 9449.414136323549 1.1713386481234667e+38
648000.0 318120000000000.0 3.64279e+27 1773.0 9430.40362127499 1.2288385538299201e+38
648000.0 318750000000000.0 3.81065e+27 1839.0 9411.764705882353 1.29055998046875e+38
648000.0 319390000000000.0 3.78571e+27 1848.0 9392.905225586273 1.2872672382623033e+38
648000.0 320030000000000.0 3.9503e+27 1890.0 9374.121176139737 1.3486218977175667e+38
648000.0 320670000000000.0 4.05095e+27 1923.0 9355.412105903266 1.38852048610485e+38
648000.0 321310000000000.0 3.82669e+27 1929.0 9336.777566835766 1.3168930662623633e+38
648000.0 321950000000000.0 4.07436e+27 1972.0 9318.217114458766 1.4077158601130002e+38
648000.0 322600000000000.0 4.02188e+27 1970.0 9299.442033477992 1.3952003607626665e+38
648000.0 323240000000000.0 4.10612e+27 1932.0 9281.02957554758 1.4300808094577069e+38
648000.0 323890000000000.0 4.20401e+27 2045.0 9262.40390255951 1.4700684759857367e+38
648000.0 324540000000000.0 4.38472e+27 2147.0 9243.852837862822 1.53941982175584e+38
648000.0 325190000000000.0 4.32926e+27 2048.0 9225.375934069314 1.5260430246542867e+38
648000.0 325840000000000.0 4.39319e+27 2119.0 9206.972747360667 1.5547749177495467e+38
648000.0 326490000000000.0 4.19202e+27 2088.0 9188.642837452908 1.48950463524534e+38
648000.0 327140000000000.0 4.44923e+27 2118.0 9170.385767561289 1.5871972445790266e+38
648000.0 327800000000000.0 4.17912e+27 2033.0 9151.921903599756 1.496861042336e+38
648000.0 328450000000000.0 4.318e+27 2102.0 9133.810321205663 1.5527441999833331e+38
648000.0 329110000000000.0 4.08919e+27 2080.0 9115.493300112425 1.4763801328046635e+38
648000.0 329770000000000.0 4.4325e+27 2168.0 9097.24959820481 1.6067554365975002e+38
648000.0 330430000000000.0 4.15896e+27 2073.0 9079.07877614018 1.51363941946568e+38
648000.0 331090000000000.0 4.01347e+27 2037.0 9060.980398079073 1.4665298057390233e+38
648000.0 331750000000000.0 4.0905e+27 1996.0 9042.954031650339 1.5006416821875e+38
648000.0 332410000000000.0 4.21871e+27 2083.0 9024.999247916729 1.5538410060518365e+38
648000.0 333080000000000.0 4.21741e+27 2046.0 9006.845202353788 1.5596303602874134e+38
648000.0 333740000000000.0 4.17215e+27 2071.0 8989.033379277282 1.5490134280844666e+38
648000.0 334410000000000.0 4.08723e+27 2021.0 8971.023593792052 1.5235837583192101e+38
648000.0 335080000000000.0 3.94753e+27 1949.0 8953.085830249493 1.4774105570739733e+38
648000.0 335750000000000.0 4.12563e+27 2008.0 8935.219657483247 1.5502475883062499e+38
648000.0 336420000000000.0 3.79495e+27 1895.0 8917.424647761727 1.4316881043906e+38
648000.0 337090000000000.0 3.73643e+27 1866.0 8899.700376753983 1.4152310025962768e+38
648000.0 337770000000000.0 3.5649e+27 1767.0 8881.783462119194 1.3557145117707e+38
648000.0 338440000000000.0 3.29628e+27 1678.0 8864.20044911949 1.25853765334336e+38
648000.0 339120000000000.0 3.34074e+27 1686.0 8846.426043878273 1.28064344084352e+38
648000.0 339800000000000.0 3.13861e+27 1535.0 8828.722778104768 1.2079886352813335e+38
648000.0 340480000000000.0 3.01235e+27 1533.0 8811.09022556391 1.1640386169514668e+38
648000.0 341160000000000.0 2.82541e+27 1470.0 8793.527963418923 1.09616627093232e+38
648000.0 341840000000000.0 2.9007e+27 1466.0 8776.03557219752 1.1298669881664e+38
648000.0 342530000000000.0 2.73145e+27 1409.0 8758.356932239512 1.0682409677276832e+38
648000.0 343210000000000.0 2.99726e+27 1533.0 8741.004049998543 1.1768551973158867e+38
648000.0 343900000000000.0 2.9319e+27 1476.0 8723.466123873219 1.1558254433300002e+38
648000.0 344580000000000.0 2.56248e+27 1355.0 8706.251088281386 1.01419009105824e+38
648000.0 345270000000000.0 2.82929e+27 1490.0 8688.852202624033 1.12427848410747e+38
648000.0 345960000000000.0 2.82958e+27 1436.0 8671.522719389524 1.1288922701097601e+38
