Time Freq L_nu packet_count Wavelength L_lambda
2116800.0 316220000000000.0 1.01244e+28 4243.0 9487.065966732021 3.3746342433232e+38
2116800.0 316850000000000.0 1.0436799999999998e+28 4389.0 9468.202619536058 3.492637634493333e+38
2116800.0 317480000000000.0 1.14169e+28 4734.0 9449.414136323549 3.8358329518725335e+38
2116800.0 318120000000000.0 1.1736599999999998e+28 4842.0 9430.40362127499 3.9591594823967994e+38
2116800.0 318750000000000.0 1.20996e+28 4992.0 9411.764705882353 4.0977942187499994e+38
2116800.0 319390000000000.0 1.2267499999999999e+28 5143.0 9392.905225586273 4.171357775789166e+38
2116800.0 320030000000000.0 1.2878899999999998e+28 5331.0 9374.121176139737 4.396822154903366e+38
2116800.0 320670000000000.0 1.34698e+28 5628.0 9355.412105903266 4.616964722777399e+38
2116800.0 321310000000000.0 1.3493099999999998e+28 5621.0 9336.777566835766 4.643430701829699e+38
2116800.0 321950000000000.0 1.3907499999999998e+28 5845.0 9318.217114458766 4.805124810895833e+38
2116800.0 322600000000000.0 1.4001699999999999e+28 5878.0 9299.442033477992 4.857225200973333e+38
2116800.0 323240000000000.0 1.4215e+28 5975.0 9281.02957554758 4.9508048246133334e+38
2116800.0 323890000000000.0 1.3809099999999999e+28 5843.0 9262.40390255951 4.828799786807033e+38
2116800.0 324540000000000.0 1.4620399999999998e+28 6149.0 9243.852837862822 5.1330378135887985e+38
2116800.0 325190000000000.0 1.423e+28 5992.0 9225.375934069314 5.0160055623433326e+38
2116800.0 325840000000000.0 1.40643e+28 5875.0 9206.972747360667 4.9774357302336e+38
2116800.0 326490000000000.0 1.3920199999999998e+28 5884.0 9188.642837452908 4.9461124764533994e+38
2116800.0 327140000000000.0 1.3911e+28 5885.0 9170.385767561289 4.962544276052e+38
2116800.0 327800000000000.0 1.3226499999999999e+28 5632.0 9151.921903599756 4.7374166275333326e+38
2116800.0 328450000000000.0 1.29291e+28 5508.0 9133.810321205663 4.6492786095425e+38
2116800.0 329110000000000.0 1.2715099999999998e+28 5417.0 9115.493300112425 4.590718706302366e+38
2116800.0 329770000000000.0 1.20569e+28 5136.0 9097.24959820481 4.370556034633366e+38
2116800.0 330430000000000.0 1.1870999999999999e+28 5064.0 9079.07877614018 4.3204102824929996e+38
2116800.0 331090000000000.0 1.1405099999999998e+28 4933.0 9060.980398079073 4.167445897797699e+38
2116800.0 331750000000000.0 1.1276999999999998e+28 4821.0 9042.954031650339 4.1370825693749994e+38
2116800.0 332410000000000.0 1.13436e+28 4856.0 9024.999247916729 4.1780901830772e+38
2116800.0 333080000000000.0 1.10097e+28 4779.0 9006.845202353788 4.0714709685936e+38
2116800.0 333740000000000.0 1.0899499999999999e+28 4716.0 8989.033379277282 4.046707778820666e+38
2116800.0 334410000000000.0 1.0415899999999999e+28 4511.0 8971.023593792052 3.8827019933493e+38
2116800.0 335080000000000.0 1.01756e+28 4430.0 8953.085830249493 3.808340624279466e+38
2116800.0 335750000000000.0 1.02898e+28 4445.0 8935.219657483247 3.866497391708333e+38
2116800.0 336420000000000.0 9.55725e+27 4166.0 8917.424647761727 3.605581400462999e+38
2116800.0 337090000000000.0 9.21428e+27 4079.0 8899.700376753983 3.490051927268226e+38
2116800.0 337770000000000.0 8.85652e+27 3845.0 8881.783462119194 3.3680924255343593e+38
2116800.0 338440000000000.0 9.14299e+27 4021.0 8864.20044911949 3.490843368628213e+38
2116800.0 339120000000000.0 8.96887e+27 3960.0 8846.426043878273 3.43813781894976e+38
2116800.0 339800000000000.0 8.98511e+27 3982.0 8828.722778104768 3.4581903348146664e+38
2116800.0 340480000000000.0 9.17168e+27 4031.0 8811.09022556391 3.544139858356906e+38
2116800.0 341160000000000.0 9.64098e+27 4316.0 8793.527963418923 3.74038355308896e+38
2116800.0 341840000000000.0 1.01663e+28 4568.0 8776.03557219752 3.9599292452842665e+38
2116800.0 342530000000000.0 1.08346e+28 4805.0 8758.356932239512 4.2372965234371325e+38
2116800.0 343210000000000.0 1.0844299999999998e+28 4856.0 8741.004049998543 4.257945862638766e+38
2116800.0 343900000000000.0 1.14554e+28 5167.0 8723.466123873219 4.515993991446667e+38
2116800.0 344580000000000.0 1.1584e+28 5225.0 8706.251088281386 4.5847686673919994e+38
2116800.0 345270000000000.0 1.2303899999999998e+28 5561.0 8688.852202624033 4.889216036747699e+38
2116800.0 345960000000000.0 1.26137e+28 5708.0 8671.522719389524 5.0323752738864e+38
2116800.0 346660000000000.0 1.2859899999999998e+28 5832.0 8654.012577164945 5.151382545668133e+38
2116800.0 347350000000000.0 1.33174e+28 6027.0 8636.821649632935 5.355904148138333e+38
2116800.0 348040000000000.0 1.38565e+28 6224.0 8619.698885185611 5.594877877101333e+38
2116800.0 348740000000000.0 1.3800799999999998e+28 6226.0 8602.397201353444 5.5948253485002656e+38
2116800.0 349440000000000.0 1.35948e+28 6193.0 8585.164835164835 5.5334603390976006e+38
2116800.0 350140000000000.0 1.37914e+28 6259.0 8568.00137088022 5.635994425038133e+38
2116800.0 350840000000000.0 1.4150399999999998e+28 6391.0 8550.906396077984 5.8058480657408e+38
2116800.0 351540000000000.0 1.4115399999999999e+28 6486.0 8533.879501621437 5.814621257608799e+38
2116800.0 352240000000000.0 1.4127499999999998e+28 6487.0 8516.920281626164 5.8428051871466655e+38
2116800.0 352950000000000.0 1.42886e+28 6512.0 8499.787505312368 5.933279351804999e+38
2116800.0 353650000000000.0 1.39939e+28 6412.0 8482.963381874735 5.833978660775833e+38
2116800.0 354360000000000.0 1.3582299999999999e+28 6229.0 8465.966813410092 5.685143745633599e+38
2116800.0 355070000000000.0 1.3702499999999999e+28 6328.0 8449.038217816205 5.7584621463074996e+38
2116800.0 355780000000000.0 1.3539899999999999e+28 6248.0 8432.17718814998 5.7129084393171996e+38
2116800.0 356490000000000.0 1.29494e+28 6011.0 8415.383320710258 5.4855868474097996e+38
2116800.0 357200000000000.0 1.29608e+28 5948.0 8398.6562150056 5.512307732906666e+38
2116800.0 357920000000000.0 1.2243699999999998e+28 5591.0 8381.761287438534 5.228334420078932e+38
2116800.0 358630000000000.0 1.2017199999999999e+28 5550.0 8365.167442768312 5.151993030008933e+38
2116800.0 359350000000000.0 1.1716299999999999e+28 5402.0 8348.406845693613 5.043180672455833e+38
2116800.0 360070000000000.0 1.1577e+28 5397.0 8331.713277973728 5.0032091250909995e+38
2116800.0 360790000000000.0 1.1810399999999998e+28 5519.0 8315.086338313145 5.1245098879688e+38
2116800.0 361510000000000.0 1.09491e+28 5057.0 8298.525628613317 4.769773955209699e+38
2116800.0 362230000000000.0 1.0715399999999999e+28 5011.0 8282.030753940866 4.686579242842199e+38
2116800.0 362960000000000.0 1.0108499999999999e+28 4752.0 8265.373594886489 4.4389780061119996e+38
2116800.0 363680000000000.0 1.0208599999999999e+28 4823.0 8249.010118785745 4.500738385015466e+38
2116800.0 364410000000000.0 1.03527e+28 4890.0 8232.485387338438 4.5826105112829e+38
2116800.0 365140000000000.0 1.0468e+28 4944.0 8216.026729473626 4.652231115909334e+38
2116800.0 365870000000000.0 1.1030999999999998e+28 5183.0 8199.633749692513 4.922063708212999e+38
2116800.0 366600000000000.0 1.08151e+28 5167.0 8183.306055646482 4.84500473652e+38
2116800.0 367340000000000.0 1.0718499999999999e+28 5151.0 8166.820928839767 4.821133981395333e+38
2116800.0 368070000000000.0 1.08207e+28 5193.0 8150.623522699487 4.886466707618099e+38
2116800.0 368810000000000.0 1.08872e+28 5223.0 8134.2696781540635 4.936286096813066e+38
2116800.0 369540000000000.0 1.05843e+28 5092.0 8118.201006656925 4.8179667130595995e+38
2116800.0 370280000000000.0 1.05119e+28 5035.0 8101.976882359296 4.804193332709867e+38
2116800.0 371020000000000.0 1.03764e+28 5021.0 8085.817476146838 4.7612402077552e+38
2116800.0 371770000000000.0 1.02602e+28 5021.0 8069.5053393227 4.726974447135267e+38
2116800.0 372510000000000.0 1.02703e+28 4971.0 8053.475074494644 4.7504827637900995e+38
2116800.0 373250000000000.0 1.03773e+28 5096.0 8037.508372404554 4.8190646224375e+38
2116800.0 374000000000000.0 1.0466e+28 5123.0 8021.39037433155 4.879807386666666e+38
2116800.0 374750000000000.0 1.05373e+28 5172.0 8005.33689126084 4.932775757770833e+38
2116800.0 375500000000000.0 1.0497599999999998e+28 5172.0 7989.347536617843 4.933880747999999e+38
2116800.0 376250000000000.0 1.04118e+28 5133.0 7973.421926910299 4.913122353125e+38
2116800.0 377000000000000.0 1.0954399999999999e+28 5424.0 7957.559681697613 5.189793058666666e+38
2116800.0 377760000000000.0 1.0989999999999999e+28 5406.0 7941.550190597204 5.227672558079999e+38
2116800.0 378510000000000.0 1.10119e+28 5460.0 7925.81437742728 5.2589097731973e+38
2116800.0 379270000000000.0 1.1198e+28 5554.0 7909.932238247159 5.369281723380666e+38
2116800.0 380030000000000.0 1.1372599999999998e+28 5661.0 7894.113622608741 5.474875818384467e+38
2116800.0 380790000000000.0 1.1590699999999999e+28 5788.0 7878.358150161506 5.6022112334529e+38
2116800.0 381550000000000.0 1.1556999999999998e+28 5804.0 7862.665443585375 5.608242372308332e+38
2116800.0 382310000000000.0 1.14703e+28 5763.0 7847.035128560592 5.588365951159433e+38
2116800.0 383080000000000.0 1.1896999999999999e+28 5940.0 7831.262399498799 5.819627191002666e+38
2116800.0 383840000000000.0 1.1849e+28 5920.0 7815.756565235515 5.819168140714666e+38
2116800.0 384610000000000.0 1.1809899999999999e+28 5929.0 7800.109201528821 5.8232590360526325e+38
2116800.0 385380000000000.0 1.2137099999999999e+28 6072.0 7784.524365561264 6.008582385190799e+38
2116800.0 386150000000000.0 1.17068e+28 5938.0 7769.001683283698 5.8187409454766666e+38
2116800.0 386920000000000.0 1.1599999999999998e+28 5887.0 7753.540783624522 5.788674007466666e+38
2116800.0 387700000000000.0 1.1493999999999999e+28 5822.0 7737.941707505804 5.758926557533332e+38
2116800.0 388470000000000.0 1.17551e+28 5955.0 7722.6040620897365 5.9131656372453e+38
