Time Freq L_nu packet_count Wavelength L_lambda
1598400.0 316220000000000.0 9.34806e+27 371.0 9487.065966732021 3.1158669535616802e+38
1598400.0 316850000000000.0 9.17523e+27 352.0 9468.202619536058 3.0704577651322497e+38
1598400.0 317480000000000.0 9.07597e+27 363.0 9449.414136323549 3.0493307987462927e+38
1598400.0 318120000000000.0 9.4343e+27 381.0 9430.40362127499 3.1825143827664004e+38
1598400.0 318750000000000.0 9.60643e+27 376.0 9411.764705882353 3.25342766015625e+38
1598400.0 319390000000000.0 1.03238e+28 410.0 9392.905225586273 3.5104351665532664e+38
1598400.0 320030000000000.0 1.0655999999999999e+28 433.0 9374.121176139737 3.637930015967999e+38
1598400.0 320670000000000.0 1.11756e+28 426.0 9355.412105903266 3.830595180022799e+38
1598400.0 321310000000000.0 1.1787499999999998e+28 472.0 9336.777566835766 4.0564762284291655e+38
1598400.0 321950000000000.0 1.1526199999999998e+28 470.0 9318.217114458766 3.982371353251666e+38
1598400.0 322600000000000.0 1.0523399999999999e+28 417.0 9299.442033477992 3.6505941192799996e+38
1598400.0 323240000000000.0 1.1572599999999999e+28 457.0 9281.02957554758 4.030508892952533e+38
1598400.0 323890000000000.0 1.29636e+28 523.0 9262.40390255951 4.5331432835052006e+38
1598400.0 324540000000000.0 1.2362799999999999e+28 484.0 9243.852837862822 4.3404229625616e+38
1598400.0 325190000000000.0 1.1696999999999998e+28 475.0 9225.375934069314 4.1231354225389996e+38
1598400.0 325840000000000.0 1.2159099999999998e+28 500.0 9206.972747360667 4.303174618536532e+38
1598400.0 326490000000000.0 1.25444e+28 491.0 9188.642837452908 4.4572645040748e+38
1598400.0 327140000000000.0 1.32365e+28 506.0 9170.385767561289 4.721926339584666e+38
1598400.0 327800000000000.0 1.11759e+28 453.0 9151.921903599756 4.00294064852e+38
1598400.0 328450000000000.0 1.19839e+28 476.0 9133.810321205663 4.309386572065833e+38
1598400.0 329110000000000.0 1.09536e+28 437.0 9115.493300112425 3.9547385723552e+38
1598400.0 329770000000000.0 1.07209e+28 456.0 9097.24959820481 3.886263815052033e+38
1598400.0 330430000000000.0 9.8387e+27 398.0 9079.07877614018 3.580761574118767e+38
1598400.0 331090000000000.0 1.0224099999999998e+28 420.0 9060.980398079073 3.735906182644033e+38
1598400.0 331750000000000.0 9.71374e+27 401.0 9042.954031650339 3.563584680095833e+38
1598400.0 332410000000000.0 9.29299e+27 378.0 9024.999247916729 3.422806718364063e+38
1598400.0 333080000000000.0 1.01245e+28 402.0 9006.845202353788 3.744117262189334e+38
1598400.0 333740000000000.0 1.01465e+28 402.0 8989.033379277282 3.7671379859446664e+38
1598400.0 334410000000000.0 9.05858e+27 385.0 8971.023593792052 3.37673812372566e+38
1598400.0 335080000000000.0 9.07496e+27 370.0 8953.085830249493 3.396412873119147e+38
1598400.0 335750000000000.0 8.58807e+27 346.0 8935.219657483247 3.22705497238125e+38
1598400.0 336420000000000.0 8.35824e+27 336.0 8917.424647761727 3.1532412236371198e+38
1598400.0 337090000000000.0 8.97272e+27 371.0 8899.700376753983 3.3985573185141064e+38
1598400.0 337770000000000.0 8.53876e+27 353.0 8881.783462119194 3.2472498091186796e+38
1598400.0 338440000000000.0 8.1333e+27 349.0 8864.20044911949 3.1053382285296e+38
1598400.0 339120000000000.0 7.77413e+27 321.0 8846.426043878273 2.9801446963142404e+38
1598400.0 339800000000000.0 7.20401e+27 309.0 8828.722778104768 2.7726803293346666e+38
1598400.0 340480000000000.0 7.39099e+27 300.0 8811.09022556391 2.856041886733653e+38
1598400.0 341160000000000.0 8.65408e+27 353.0 8793.527963418923 3.35749877078016e+38
1598400.0 341840000000000.0 8.43738e+27 351.0 8776.03557219752 3.2864884781657602e+38
1598400.0 342530000000000.0 8.17283e+27 344.0 8758.356932239512 3.196306660665156e+38
1598400.0 343210000000000.0 7.03446e+27 308.0 8741.004049998543 2.7620362635576203e+38
1598400.0 343900000000000.0 7.92567e+27 351.0 8723.466123873219 3.1244895942690002e+38
1598400.0 344580000000000.0 9.58553e+27 396.0 8706.251088281386 3.79380504181164e+38
1598400.0 345270000000000.0 8.3735e+27 357.0 8688.852202624033 3.3273881032605e+38
1598400.0 345960000000000.0 8.80791e+27 383.0 8671.522719389524 3.51401321567952e+38
1598400.0 346660000000000.0 9.21898e+27 394.0 8654.012577164945 3.692913060044293e+38
1598400.0 347350000000000.0 9.53115e+27 414.0 8636.821649632935 3.83317508083625e+38
1598400.0 348040000000000.0 9.39947e+27 409.0 8619.698885185611 3.795250370546507e+38
1598400.0 348740000000000.0 9.939e+27 449.0 8602.397201353444 4.029256937188e+38
1598400.0 349440000000000.0 9.53408e+27 406.0 8585.164835164835 3.8806347684249606e+38
1598400.0 350140000000000.0 9.6543e+27 424.0 8568.00137088022 3.9453268687476e+38
1598400.0 350840000000000.0 9.84343e+27 426.0 8550.906396077984 4.0387168578806935e+38
1598400.0 351540000000000.0 1.02268e+28 439.0 8533.879501621437 4.2127724809296e+38
1598400.0 352240000000000.0 1.00727e+28 446.0 8516.920281626164 4.165834281265067e+38
1598400.0 352950000000000.0 1.13668e+28 485.0 8499.787505312368 4.720014538589999e+38
1598400.0 353650000000000.0 1.1150299999999998e+28 478.0 8482.963381874735 4.6484977212391656e+38
1598400.0 354360000000000.0 1.2292299999999998e+28 515.0 8465.966813410092 5.145188404353599e+38
1598400.0 355070000000000.0 1.05719e+28 470.0 8449.038217816205 4.442830575774367e+38
1598400.0 355780000000000.0 1.0954899999999998e+28 474.0 8432.17718814998 4.622215870270532e+38
1598400.0 356490000000000.0 1.13584e+28 491.0 8415.383320710258 4.8116120938128e+38
1598400.0 357200000000000.0 1.1555599999999998e+28 499.0 8398.6562150056 4.914667554346665e+38
1598400.0 357920000000000.0 1.13819e+28 504.0 8381.761287438534 4.8603264973738664e+38
1598400.0 358630000000000.0 1.24582e+28 522.0 8365.167442768312 5.3410577810519335e+38
1598400.0 359350000000000.0 1.1132499999999998e+28 498.0 8348.406845693613 4.791888978270833e+38
1598400.0 360070000000000.0 1.0180599999999999e+28 433.0 8331.713277973728 4.399729707083133e+38
1598400.0 360790000000000.0 1.10411e+28 487.0 8315.086338313145 4.790712094768367e+38
1598400.0 361510000000000.0 1.12483e+28 514.0 8298.525628613317 4.900114930029433e+38
1598400.0 362230000000000.0 1.1092e+28 494.0 8282.030753940866 4.851292248689334e+38
1598400.0 362960000000000.0 1.12902e+28 479.0 8265.373594886489 4.9579017148544e+38
1598400.0 363680000000000.0 9.9834e+27 456.0 8249.010118785745 4.4014528527872e+38
1598400.0 364410000000000.0 1.0433999999999999e+28 471.0 8232.485387338438 4.618597860917999e+38
1598400.0 365140000000000.0 1.02426e+28 471.0 8216.026729473626 4.5520579315832e+38
1598400.0 365870000000000.0 1.02588e+28 461.0 8199.633749692513 4.5775058625524006e+38
1598400.0 366600000000000.0 1.1468199999999998e+28 512.0 8183.306055646482 5.137583870639999e+38
1598400.0 367340000000000.0 1.13929e+28 485.0 8166.820928839767 5.1244761241441334e+38
1598400.0 368070000000000.0 1.03803e+28 483.0 8150.623522699487 4.6875886370648994e+38
1598400.0 368810000000000.0 1.1041799999999999e+28 503.0 8134.2696781540635 5.0063821573765995e+38
1598400.0 369540000000000.0 1.17224e+28 526.0 8118.201006656925 5.3360291183328e+38
1598400.0 370280000000000.0 1.1180299999999998e+28 520.0 8101.976882359296 5.109668348985066e+38
1598400.0 371020000000000.0 1.1619199999999998e+28 540.0 8085.817476146838 5.331502469252266e+38
1598400.0 371770000000000.0 1.0441299999999998e+28 475.0 8069.5053393227 4.810408987629232e+38
1598400.0 372510000000000.0 1.1018499999999998e+28 501.0 8053.475074494644 5.0965594318395e+38
1598400.0 373250000000000.0 1.12257e+28 516.0 8037.508372404554 5.2130490331875e+38
