Time Freq L_nu packet_count Wavelength L_lambda
2808000.0 316220000000000.0 9.86926e+27 448.0 9487.065966732021 3.2895917538086135e+38
2808000.0 316850000000000.0 9.42895e+27 427.0 9468.202619536058 3.1553642518545836e+38
2808000.0 317480000000000.0 1.23219e+28 551.0 9449.414136323549 4.139893495579199e+38
2808000.0 318120000000000.0 1.2702099999999998e+28 587.0 9430.40362127499 4.284855891940799e+38
2808000.0 318750000000000.0 1.25105e+28 575.0 9411.764705882353 4.2369544921874995e+38
2808000.0 319390000000000.0 1.3487499999999998e+28 618.0 9392.905225586273 4.586198328995833e+38
2808000.0 320030000000000.0 1.3104899999999999e+28 596.0 9374.121176139737 4.4739779529146994e+38
2808000.0 320670000000000.0 1.3833699999999998e+28 629.0 9355.412105903266 4.741696601693099e+38
2808000.0 321310000000000.0 1.4218799999999998e+28 649.0 9336.777566835766 4.8931685426755995e+38
2808000.0 321950000000000.0 1.3414899999999999e+28 620.0 9318.217114458766 4.634928551190833e+38
2808000.0 322600000000000.0 1.4538799999999999e+28 672.0 9299.442033477992 5.043546551626666e+38
2808000.0 323240000000000.0 1.5625499999999998e+28 722.0 9281.02957554758 5.442054223496e+38
2808000.0 323890000000000.0 1.45211e+28 676.0 9262.40390255951 5.077773684324367e+38
2808000.0 324540000000000.0 1.49699e+28 686.0 9243.852837862822 5.2557428501028e+38
2808000.0 325190000000000.0 1.52256e+28 704.0 9225.375934069314 5.3669497041472e+38
2808000.0 325840000000000.0 1.5776399999999999e+28 737.0 9206.972747360667 5.5833576540928e+38
2808000.0 326490000000000.0 1.4421399999999999e+28 674.0 9188.642837452908 5.1241983928338e+38
2808000.0 327140000000000.0 1.5367e+28 717.0 9170.385767561289 5.481950822377333e+38
2808000.0 327800000000000.0 1.5220899999999998e+28 708.0 9151.921903599756 5.451763107853333e+38
2808000.0 328450000000000.0 1.5011899999999998e+28 709.0 9133.810321205663 5.3982493412991655e+38
2808000.0 329110000000000.0 1.34305e+28 633.0 9115.493300112425 4.849010041996833e+38
2808000.0 329770000000000.0 1.5040099999999998e+28 708.0 9097.24959820481 5.451948661470966e+38
2808000.0 330430000000000.0 1.5157599999999999e+28 709.0 9079.07877614018 5.516557231734133e+38
2808000.0 331090000000000.0 1.34056e+28 631.0 9060.980398079073 4.898432519444533e+38
2808000.0 331750000000000.0 1.3564499999999999e+28 639.0 9042.954031650339 4.9762752959374996e+38
2808000.0 332410000000000.0 1.28999e+28 612.0 9024.999247916729 4.7513087161639666e+38
2808000.0 333080000000000.0 1.3411399999999998e+28 638.0 9006.845202353788 4.9596379327498655e+38
2808000.0 333740000000000.0 1.2517499999999999e+28 601.0 8989.033379277282 4.6474301226099995e+38
2808000.0 334410000000000.0 1.15209e+28 554.0 8971.023593792052 4.2946093371843e+38
2808000.0 335080000000000.0 1.2419099999999999e+28 587.0 8953.085830249493 4.6479974691408e+38
2808000.0 335750000000000.0 1.09048e+28 518.0 8935.219657483247 4.097589919833333e+38
2808000.0 336420000000000.0 1.13382e+28 538.0 8917.424647761727 4.277465069421599e+38
2808000.0 337090000000000.0 1.17325e+28 574.0 8899.700376753983 4.443866936610833e+38
2808000.0 337770000000000.0 1.2234399999999999e+28 583.0 8881.783462119194 4.652684120959199e+38
2808000.0 338440000000000.0 1.2538699999999999e+28 608.0 8864.20044911949 4.7873439374010664e+38
