3190.0 9.1274e-15
3192.3 8.5836e-15
3194.6 7.8221e-15
3196.9 5.6002e-15
3199.2 7.7705e-15
3201.5 6.0371e-15
3203.8 7.4797e-15
3206.1 8.0987e-15
3208.4 7.7400e-15
3210.7 6.1325e-15
3213.0 6.8467e-15
3215.3 7.0570e-15
3217.6 8.3577e-15
3219.9 7.5726e-15
3222.2 7.1567e-15
3224.5 6.5169e-15
3226.8 5.5003e-15
3229.1 4.8660e-15
3231.4 4.7302e-15
3233.7 5.6969e-15
3236.0 5.6890e-15
3238.3 5.4997e-15
3240.6 7.6864e-15
3242.9 4.7649e-15
3245.2 6.0342e-15
3247.5 6.8551e-15
3249.8 5.6868e-15
3252.1 3.9754e-15
3254.4 4.7795e-15
3256.7 5.7070e-15
3259.0 5.6069e-15
3261.3 4.3363e-15
3263.6 6.3699e-15
3265.9 5.7944e-15
3268.2 6.1872e-15
3270.5 5.5866e-15
3272.8 5.7423e-15
3275.1 5.3708e-15
3277.4 4.9063e-15
3279.7 5.0924e-15
3282.0 5.7453e-15
3284.3 5.1435e-15
3286.6 6.1548e-15
3288.9 5.8407e-15
3291.2 5.8855e-15
3293.5 6.2851e-15
3295.8 4.9578e-15
3298.1 6.3477e-15
3300.4 6.0331e-15
3302.7 5.2447e-15
3305.0 4.9560e-15
3307.3 5.3859e-15
3309.6 5.7256e-15
3311.9 5.6590e-15
3314.2 6.2040e-15
3316.5 6.6490e-15
3318.8 5.7267e-15
3321.1 6.5128e-15
3323.4 5.9060e-15
3325.7 6.0606e-15
3328.0 6.6568e-15
3330.3 6.0327e-15
3332.6 5.4657e-15
3334.9 6.5516e-15
3337.2 5.9514e-15
3339.5 6.0250e-15
3341.8 6.8402e-15
3344.1 6.9848e-15
3346.4 6.7726e-15
3348.7 6.9411e-15
3351.0 6.9838e-15
3353.3 7.5686e-15
3355.6 7.6441e-15
3357.9 6.3917e-15
3360.2 7.3372e-15
3362.5 7.2196e-15
3364.8 7.3561e-15
3367.1 7.9251e-15
3369.4 7.7378e-15
3371.7 7.3013e-15
3374.0 8.0690e-15
3376.3 7.7795e-15
3378.6 7.4398e-15
3380.9 7.4702e-15
3383.2 7.7492e-15
3385.5 7.8572e-15
3387.8 8.1037e-15
3390.1 7.4340e-15
3392.4 8.1188e-15
3394.7 7.8506e-15
3397.0 7.6899e-15
3399.3 7.9047e-15
3401.6 7.8253e-15
3403.9 7.6723e-15
3406.2 7.5444e-15
3408.5 7.7839e-15
3410.8 7.7708e-15
3413.1 7.4203e-15
3415.4 7.7946e-15
3417.7 7.4724e-15
3420.0 7.8112e-15
3422.3 7.3186e-15
3424.6 8.0652e-15
3426.9 7.4161e-15
3429.2 7.8850e-15
3431.5 7.4428e-15
3433.8 7.7311e-15
3436.1 8.0288e-15
3438.4 7.5567e-15
3440.7 8.3463e-15
3443.0 8.0078e-15
3445.3 8.5102e-15
3447.6 8.0782e-15
3449.9 8.2609e-15
3452.2 8.6638e-15
3454.5 8.8267e-15
3456.8 8.8577e-15
3459.1 8.8808e-15
3461.4 9.0418e-15
3463.7 8.6622e-15
3466.0 8.8210e-15
3468.3 9.2331e-15
3470.6 9.5604e-15
3472.9 9.4349e-15
3475.2 9.6425e-15
3477.5 9.9637e-15
3479.8 1.0230e-14
3482.1 1.0367e-14
3484.4 1.0642e-14
3486.7 1.0521e-14
3489.0 1.0982e-14
3491.3 1.0889e-14
3493.6 1.1054e-14
3495.9 1.0874e-14
3498.2 1.1485e-14
3500.5 1.0708e-14
3502.8 1.0769e-14
3505.1 1.0862e-14
3507.4 1.0847e-14
3509.7 1.1177e-14
3512.0 1.0674e-14
3514.3 1.0875e-14
3516.6 1.1403e-14
3518.9 1.1130e-14
3521.2 1.1119e-14
3523.5 1.0977e-14
3525.8 1.1048e-14
3528.1 1.1069e-14
3530.4 1.1329e-14
3532.7 1.1415e-14
3535.0 1.1690e-14
3537.3 1.1295e-14
3539.6 1.1328e-14
3541.9 1.1516e-14
3544.2 1.1150e-14
3546.5 1.1307e-14
3548.8 1.1208e-14
3551.1 1.1049e-14
3553.4 1.1000e-14
3555.7 1.0843e-14
3558.0 1.0835e-14
3560.3 1.0876e-14
3562.6 1.1112e-14
3564.9 1.1166e-14
3567.2 1.1058e-14
3569.5 1.1199e-14
3571.8 1.0942e-14
3574.1 1.1054e-14
3576.4 1.1317e-14
3578.7 1.1503e-14
3581.0 1.1237e-14
3583.3 1.1170e-14
3585.6 1.1338e-14
3587.9 1.1381e-14
3590.2 1.1434e-14
3592.5 1.1567e-14
3594.8 1.1660e-14
3597.1 1.1715e-14
3599.4 1.1830e-14
3601.7 1.1765e-14
3604.0 1.2017e-14
3606.3 1.1926e-14
3608.6 1.1853e-14
3610.9 1.2311e-14
3613.2 1.2284e-14
3615.5 1.2195e-14
3617.8 1.1911e-14
3620.1 1.1867e-14
3622.4 1.1660e-14
3624.7 1.1689e-14
3627.0 1.1710e-14
3629.3 1.1580e-14
3631.6 1.1662e-14
3633.9 1.1435e-14
3636.2 1.1670e-14
3638.5 1.1488e-14
3640.8 1.1624e-14
3643.1 1.1481e-14
3645.4 1.1502e-14
3647.7 1.1744e-14
3650.0 1.1692e-14
3652.3 1.1297e-14
3654.6 1.1434e-14
3656.9 1.1421e-14
3659.2 1.1310e-14
3661.5 1.1135e-14
3663.8 1.0914e-14
3666.1 1.0918e-14
3668.4 1.0530e-14
3670.7 1.0383e-14
3673.0 9.8522e-15
3675.3 9.8701e-15
3677.6 9.6862e-15
3679.9 9.5674e-15
3682.2 9.2524e-15
3684.5 9.2231e-15
3686.8 8.8547e-15
3689.1 8.5039e-15
3691.4 8.5469e-15
3693.7 8.0543e-15
3696.0 7.6936e-15
3698.3 7.4439e-15
3700.6 7.1317e-15
3702.9 7.1775e-15
3705.2 6.9063e-15
3707.5 6.6939e-15
3709.8 6.3680e-15
3712.1 6.2301e-15
3714.3 6.1400e-15
3716.7 6.3622e-15
3718.9 6.0126e-15
3721.2 6.0813e-15
3723.6 5.8499e-15
3725.8 5.9068e-15
3728.2 5.7143e-15
3730.4 5.6315e-15
3732.8 5.5186e-15
3735.1 5.1667e-15
3737.3 5.1889e-15
3739.7 5.1183e-15
3741.9 5.2033e-15
3744.2 5.0795e-15
3746.6 4.8698e-15
3748.8 4.9344e-15
3751.2 4.9920e-15
3753.4 4.9848e-15
3755.8 5.0409e-15
3758.1 5.1057e-15
3760.3 5.0543e-15
3762.7 5.1552e-15
3764.9 5.1940e-15
3767.2 5.3788e-15
3769.6 5.3877e-15
3771.8 5.5342e-15
3774.2 5.5991e-15
3776.4 5.5760e-15
3778.8 5.6337e-15
3781.1 5.8477e-15
3783.3 5.9929e-15
3785.7 6.1119e-15
3787.9 6.3561e-15
3790.2 6.1659e-15
3792.6 6.2167e-15
3794.8 6.2731e-15
3797.2 6.4477e-15
3799.4 6.4709e-15
3801.8 6.3129e-15
3804.1 6.4005e-15
3806.3 6.4128e-15
3808.7 6.4086e-15
3810.9 6.2638e-15
3813.2 6.2712e-15
3815.6 6.4049e-15
3817.8 6.3108e-15
3820.2 6.4118e-15
3822.4 6.3700e-15
3824.7 6.2900e-15
3827.0 6.2334e-15
3829.3 6.4325e-15
3831.6 6.5756e-15
3833.9 6.5354e-15
3836.2 6.4313e-15
3838.5 6.3437e-15
3840.8 6.5061e-15
3843.1 6.5208e-15
3845.4 6.7956e-15
3847.7 6.7867e-15
3850.0 6.8569e-15
3852.3 7.0624e-15
3854.6 7.1824e-15
3856.9 7.2422e-15
3859.2 7.3963e-15
3861.5 7.5180e-15
3863.8 7.5090e-15
3866.1 7.6873e-15
3868.4 7.5970e-15
3870.7 7.8247e-15
3873.0 8.0016e-15
3875.3 8.0709e-15
3877.6 8.3946e-15
3879.9 8.4543e-15
3882.2 8.6935e-15
3884.5 8.9156e-15
3886.8 8.9129e-15
3889.1 9.1516e-15
3891.4 9.2341e-15
3893.7 9.4460e-15
3896.0 9.6149e-15
3898.3 9.6816e-15
3900.6 9.9609e-15
3902.9 9.8065e-15
3905.2 9.9267e-15
3907.5 1.0266e-14
3909.8 1.0084e-14
3912.1 1.0255e-14
3914.4 1.0553e-14
3916.7 1.0768e-14
3919.0 1.0901e-14
3921.3 1.0988e-14
3923.6 1.1172e-14
3925.9 1.1263e-14
3928.2 1.1174e-14
3930.5 1.0949e-14
3932.8 1.0885e-14
3935.1 1.1115e-14
3937.4 1.1501e-14
3939.7 1.1787e-14
3942.0 1.1882e-14
3944.3 1.1918e-14
3946.6 1.2068e-14
3948.9 1.2205e-14
3951.2 1.2344e-14
3953.5 1.2447e-14
3955.8 1.2448e-14
3958.1 1.2630e-14
3960.4 1.2847e-14
3962.7 1.2856e-14
3965.0 1.2872e-14
3967.3 1.2673e-14
